Epoch,Train R$^2$,Validation R$^2$,Test R$^2$
39,0.7958917617797852,0.48432695865631104,0.5409313440322876
40,0.8070950508117676,0.45629000663757324,0.5409313440322876
41,0.8114628195762634,0.46015751361846924,0.5409313440322876
42,0.8205887079238892,0.44837284088134766,0.5409313440322876
43,0.8255984783172607,0.45259517431259155,0.5409313440322876
44,0.8274019360542297,0.4815376400947571,0.5409313440322876
45,0.8248663544654846,0.47956347465515137,0.5409313440322876
46,0.8265243768692017,0.4716554284095764,0.5409313440322876
47,0.8324744701385498,0.45232558250427246,0.5409313440322876
48,0.8377442359924316,0.47309356927871704,0.5409313440322876
49,0.8462927341461182,0.4856608510017395,0.5409313440322876
50,0.8491314649581909,0.48585981130599976,0.5409313440322876
51,0.8482388257980347,0.45788735151290894,0.5409313440322876
52,0.8475332260131836,0.43745434284210205,0.5409313440322876
53,0.8527064323425293,0.47179365158081055,0.5409313440322876
54,0.8581226468086243,0.4536097049713135,0.5409313440322876
55,0.8610759973526001,0.4474802017211914,0.5409313440322876
56,0.8562782406806946,0.47390609979629517,0.5409313440322876
57,0.8550371527671814,0.4644874930381775,0.5409313440322876
58,0.8603776097297668,0.4768473505973816,0.5409313440322876
59,0.8691776394844055,0.4433589577674866,0.5409313440322876
60,0.8666134476661682,0.43884366750717163,0.5409313440322876
61,0.8664803504943848,0.4529830813407898,0.5409313440322876
62,0.86849445104599,0.46863269805908203,0.5409313440322876
63,0.8696802854537964,0.45508092641830444,0.5409313440322876
64,0.8715687990188599,0.44232630729675293,0.5409313440322876
65,0.8603171706199646,0.4656912684440613,0.5409313440322876
66,0.8706933259963989,0.4764789938926697,0.5409313440322876
67,0.8691779971122742,0.4910779595375061,0.5409313440322876
68,0.8656430840492249,0.4592006802558899,0.5409313440322876
69,0.8614697456359863,0.49850112199783325,0.5409313440322876
70,0.8641998171806335,0.4648693799972534,0.5409313440322876
71,0.8696117401123047,0.45808905363082886,0.5409313440322876
72,0.8728244304656982,0.4740155339241028,0.5409313440322876
73,0.8749953508377075,0.49154239892959595,0.5409313440322876
74,0.8723963499069214,0.4876076579093933,0.5409313440322876
75,0.8681525588035583,0.49885934591293335,0.5409313440322876
76,0.8771811127662659,0.4960748553276062,0.5409313440322876
77,0.877452552318573,0.47232139110565186,0.5409313440322876
78,0.8835176229476929,0.47834378480911255,0.5409313440322876
79,0.8794241547584534,0.4779213070869446,0.5409313440322876
80,0.8816410303115845,0.4658471345901489,0.5409313440322876
81,0.8757311105728149,0.46468162536621094,0.5409313440322876
82,0.8578882217407227,0.49325889348983765,0.5409313440322876
83,0.8347278833389282,0.45595669746398926,0.5409313440322876
84,0.846171498298645,0.4581904411315918,0.5409313440322876
85,0.8505743741989136,0.510231077671051,0.5409313440322876
86,0.8559452891349792,0.45720207691192627,0.5409313440322876
87,0.8574433326721191,0.5112772583961487,0.5409313440322876
88,0.865179181098938,0.4580199718475342,0.5409313440322876
89,0.878351092338562,0.5019333958625793,0.5409313440322876
90,0.8862617015838623,0.4918985366821289,0.5409313440322876
91,0.8982522487640381,0.5188904404640198,0.5409313440322876
92,0.9080135226249695,0.5056347250938416,0.5409313440322876
93,0.9056887626647949,0.513587474822998,0.5409313440322876
94,0.9068180322647095,0.5151416063308716,0.5409313440322876
95,0.9134951233863831,0.5147073864936829,0.5409313440322876
96,0.9172840714454651,0.5067875385284424,0.5409313440322876
97,0.9183155298233032,0.49612200260162354,0.5409313440322876
98,0.920569121837616,0.48406630754470825,0.5409313440322876
99,0.9225037097930908,0.4903790354728699,0.5409313440322876
100,0.9238168597221375,0.5148155689239502,0.5409313440322876
101,0.9233450889587402,0.4946330189704895,0.5409313440322876
102,0.9204744696617126,0.508155107498169,0.5409313440322876
103,0.9228922128677368,0.4790002107620239,0.5409313440322876
104,0.9255116581916809,0.48255598545074463,0.5409313440322876
105,0.922087550163269,0.4879862666130066,0.5409313440322876
106,0.9247545599937439,0.48162657022476196,0.5409313440322876
107,0.9235087633132935,0.49733155965805054,0.5409313440322876
108,0.8999550342559814,0.48003309965133667,0.5409313440322876
109,0.8906655311584473,0.46411144733428955,0.5409313440322876
110,0.8860978484153748,0.46276986598968506,0.5409313440322876
111,0.8857735395431519,0.4835966229438782,0.5409313440322876
112,0.8838441371917725,0.48840779066085815,0.5409313440322876
113,0.8785144686698914,0.47113823890686035,0.5409313440322876
114,0.8779075741767883,0.48202019929885864,0.5409313440322876
115,0.8787399530410767,0.5246384739875793,0.5409313440322876
116,0.8799555897712708,0.46721351146698,0.5409313440322876
117,0.8581337332725525,0.4839562177658081,0.5409313440322876
118,0.8541038036346436,0.4961540699005127,0.5409313440322876
119,0.8687924146652222,0.5180887579917908,0.5409313440322876
120,0.8889777660369873,0.5105525255203247,0.5409313440322876
121,0.9030968546867371,0.4899117946624756,0.5409313440322876
122,0.9102727770805359,0.5041194558143616,0.5409313440322876
123,0.92116779088974,0.5019636154174805,0.5409313440322876
124,0.9254486560821533,0.5148107409477234,0.5409313440322876
125,0.9283483624458313,0.5031083822250366,0.5409313440322876
126,0.9285283088684082,0.5094003677368164,0.5409313440322876
127,0.931526243686676,0.5106563568115234,0.5409313440322876
128,0.9312487840652466,0.4981400966644287,0.5409313440322876
129,0.9340642094612122,0.5067111253738403,0.5409313440322876
130,0.9358112812042236,0.4931633472442627,0.5409313440322876
131,0.935801088809967,0.5134742259979248,0.5409313440322876
132,0.9357414245605469,0.5067027807235718,0.5409313440322876
133,0.9348128437995911,0.5078180432319641,0.5409313440322876
134,0.933837890625,0.5001436471939087,0.5409313440322876
135,0.9325577616691589,0.489438533782959,0.5409313440322876
136,0.9308112263679504,0.5097802877426147,0.5409313440322876
137,0.9313286542892456,0.48671650886535645,0.5409313440322876
138,0.9309715628623962,0.5179644823074341,0.5409313440322876
139,0.9320299029350281,0.4985427260398865,0.5409313440322876
140,0.9331033825874329,0.5036529302597046,0.5409313440322876
141,0.9350957870483398,0.5199345350265503,0.5409313440322876
142,0.9348917603492737,0.5106660723686218,0.5409313440322876
143,0.9359511733055115,0.5284463167190552,0.5409313440322876
144,0.9320657253265381,0.4993426203727722,0.5409313440322876
145,0.9325110912322998,0.4865853786468506,0.5409313440322876
146,0.933563232421875,0.49366283416748047,0.5409313440322876
147,0.935297429561615,0.5072648525238037,0.5409313440322876
148,0.9305083751678467,0.4970152974128723,0.5409313440322876
149,0.9258154630661011,0.49699175357818604,0.5409313440322876
150,0.9213161468505859,0.4799596667289734,0.5409313440322876
151,0.9179039001464844,0.4670438766479492,0.5409313440322876
152,0.9123258590698242,0.4936543107032776,0.5409313440322876
153,0.8928000926971436,0.4514971971511841,0.5409313440322876
154,0.8639428615570068,0.49214494228363037,0.5409313440322876
155,0.8543130159378052,0.49532490968704224,0.5409313440322876
156,0.8722313642501831,0.47314000129699707,0.5409313440322876
157,0.870050311088562,0.516034722328186,0.5409313440322876
158,0.8918334245681763,0.485867977142334,0.5409313440322876
159,0.915022611618042,0.4916232228279114,0.5409313440322876
160,0.9235312938690186,0.5011534690856934,0.5409313440322876
161,0.9288553595542908,0.500357985496521,0.5409313440322876
162,0.9308391213417053,0.5079876780509949,0.5409313440322876
163,0.933535635471344,0.505250096321106,0.5409313440322876
164,0.936680257320404,0.510979175567627,0.5409313440322876
165,0.9376918077468872,0.5044616460800171,0.5409313440322876
166,0.9394321441650391,0.4917704463005066,0.5409313440322876
167,0.9411914944648743,0.4978722929954529,0.5409313440322876
168,0.9417010545730591,0.4972601532936096,0.5409313440322876
169,0.9416293501853943,0.48267561197280884,0.5409313440322876
170,0.9419571161270142,0.48748767375946045,0.5409313440322876
171,0.9434881806373596,0.4956783652305603,0.5409313440322876
172,0.9434351325035095,0.49333590269088745,0.5409313440322876
173,0.9443069100379944,0.49000227451324463,0.5409313440322876
174,0.9430587291717529,0.47654396295547485,0.5409313440322876
175,0.9436432719230652,0.49910610914230347,0.5409313440322876
176,0.9425870776176453,0.49451130628585815,0.5409313440322876
177,0.9446505904197693,0.4941025972366333,0.5409313440322876
178,0.9433599710464478,0.49622464179992676,0.5409313440322876
179,0.9442582726478577,0.4773517847061157,0.5409313440322876
180,0.9450708627700806,0.49454790353775024,0.5409313440322876
181,0.9449871778488159,0.4868706464767456,0.5409313440322876
182,0.9443637132644653,0.4838374853134155,0.5409313440322876
183,0.9446543455123901,0.5008928775787354,0.5409313440322876
184,0.9451595544815063,0.50352942943573,0.5409313440322876
185,0.9442366361618042,0.4776884913444519,0.5409313440322876
186,0.9442383050918579,0.49020373821258545,0.5409313440322876
187,0.9454320073127747,0.4816654920578003,0.5409313440322876
188,0.9455825090408325,0.47951948642730713,0.5409313440322876
189,0.9429669976234436,0.48063021898269653,0.5409313440322876
190,0.9403571486473083,0.4952099919319153,0.5409313440322876
191,0.9411243200302124,0.48713237047195435,0.5409313440322876
192,0.9438564777374268,0.47840601205825806,0.5409313440322876
193,0.9436638951301575,0.478337824344635,0.5409313440322876
194,0.9434020519256592,0.49111175537109375,0.5409313440322876
195,0.9416821002960205,0.48111408948898315,0.5409313440322876
196,0.9432336688041687,0.4978225827217102,0.5409313440322876
197,0.9440189599990845,0.4889153838157654,0.5409313440322876
198,0.9449036121368408,0.48331910371780396,0.5409313440322876
199,0.946040153503418,0.4898558259010315,0.5409313440322876
200,0.9457718729972839,0.49069690704345703,0.5409313440322876
201,0.9463145732879639,0.5019002556800842,0.5409313440322876
202,0.9467094540596008,0.4905652403831482,0.5409313440322876
203,0.9469485878944397,0.48543107509613037,0.5409313440322876
204,0.9476721286773682,0.48954129219055176,0.5409313440322876
205,0.9476795196533203,0.4936367869377136,0.5409313440322876
206,0.9469846487045288,0.4899560809135437,0.5409313440322876
207,0.9482454061508179,0.49794381856918335,0.5409313440322876
208,0.9437620639801025,0.4940754771232605,0.5409313440322876
209,0.9461935758590698,0.4913756847381592,0.5409313440322876
210,0.9469563961029053,0.49961841106414795,0.5409313440322876
211,0.9475284218788147,0.4988177418708801,0.5409313440322876
212,0.9474444389343262,0.48823028802871704,0.5409313440322876
213,0.9475414752960205,0.5001903176307678,0.5409313440322876
214,0.9491108059883118,0.49236196279525757,0.5409313440322876
215,0.9491408467292786,0.4990355968475342,0.5409313440322876
216,0.949848473072052,0.5030922889709473,0.5409313440322876
217,0.949817419052124,0.5011577606201172,0.5409313440322876
218,0.9500502943992615,0.4978855848312378,0.5409313440322876
219,0.9498807191848755,0.5039775371551514,0.5409313440322876
220,0.9502735137939453,0.4933059811592102,0.5409313440322876
221,0.9488486051559448,0.48405778408050537,0.5409313440322876
222,0.950573205947876,0.4927237629890442,0.5409313440322876
223,0.9506803154945374,0.4928562045097351,0.5409313440322876
