Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
34,0.9441075665699974,0.8466386554621849,0.8680851063829788
35,0.9388346954916952,0.8413865546218487,0.8680851063829788
36,0.9414711310308463,0.8445378151260504,0.8680851063829788
37,0.9501713683100448,0.8434873949579832,0.8680851063829788
38,0.9496440812022146,0.8413865546218487,0.8680851063829788
39,0.9578170313735829,0.8445378151260504,0.8680851063829788
40,0.9537305562878987,0.832983193277311,0.8680851063829788
41,0.9497759029791721,0.8413865546218487,0.8680851063829788
42,0.9555760611653045,0.8413865546218487,0.8680851063829788
43,0.9591352491431584,0.8529411764705882,0.8680851063829788
44,0.950698655417875,0.8497899159663865,0.8680851063829788
45,0.946875823886106,0.8466386554621849,0.8680851063829788
46,0.9442393883469549,0.8413865546218487,0.8680851063829788
47,0.9545214869496441,0.8466386554621849,0.8680851063829788
48,0.9541260216187715,0.8382352941176471,0.8680851063829788
49,0.955707882942262,0.8497899159663865,0.8680851063829788
50,0.9603216451357764,0.8487394957983193,0.8680851063829788
51,0.9615080411283944,0.8434873949579832,0.8680851063829788
52,0.9570261007118376,0.8350840336134454,0.8680851063829788
53,0.9529396256261534,0.8382352941176471,0.8680851063829788
54,0.9539941998418139,0.8455882352941176,0.8680851063829788
55,0.9622989717901397,0.851890756302521,0.8680851063829788
56,0.966649090429739,0.8571428571428571,0.8680851063829788
57,0.9644081202214606,0.8571428571428571,0.8680851063829788
58,0.9628262588979699,0.8508403361344538,0.8680851063829788
59,0.9576852095966254,0.8487394957983193,0.8680851063829788
60,0.9582124967044556,0.8560924369747899,0.8680851063829788
61,0.9586079620353283,0.8455882352941176,0.8680851063829788
62,0.9534669127339837,0.8497899159663865,0.8680851063829788
63,0.9476667545478513,0.8623949579831933,0.8680851063829788
64,0.959267070920116,0.8581932773109243,0.8680851063829788
65,0.9675718428684419,0.8550420168067226,0.8680851063829788
66,0.9636171895597153,0.8550420168067226,0.8680851063829788
67,0.9579488531505405,0.8487394957983193,0.8680851063829788
68,0.9590034273662009,0.8350840336134454,0.8680851063829788
69,0.959267070920116,0.8445378151260504,0.8680851063829788
70,0.961639862905352,0.8487394957983193,0.8680851063829788
71,0.9622989717901397,0.8476890756302521,0.8680851063829788
72,0.9653308726601635,0.8455882352941176,0.8680851063829788
73,0.9611125757975217,0.8571428571428571,0.8680851063829788
74,0.9638808331136304,0.8497899159663865,0.8680851063829788
75,0.9628262588979699,0.842436974789916,0.8680851063829788
76,0.9632217242288426,0.842436974789916,0.8680851063829788
77,0.9632217242288426,0.8581932773109243,0.8680851063829788
78,0.9670445557606117,0.8560924369747899,0.8680851063829788
79,0.9648035855523333,0.8550420168067226,0.8680851063829788
80,0.9637490113366728,0.8508403361344538,0.8680851063829788
81,0.95689427893488,0.8445378151260504,0.8680851063829788
82,0.9629580806749275,0.851890756302521,0.8680851063829788
83,0.9630899024518851,0.8487394957983193,0.8680851063829788
84,0.964276298444503,0.8581932773109243,0.8680851063829788
85,0.9661218033219088,0.8466386554621849,0.8680851063829788
86,0.9680991299762721,0.8539915966386554,0.8680851063829788
87,0.9684945953071448,0.8476890756302521,0.8680851063829788
88,0.9684945953071448,0.8529411764705882,0.8680851063829788
89,0.9699446348536779,0.8508403361344538,0.8680851063829788
90,0.9706037437384656,0.8434873949579832,0.8680851063829788
91,0.9707355655154232,0.8529411764705882,0.8680851063829788
92,0.969021882414975,0.8539915966386554,0.8680851063829788
93,0.9670445557606117,0.8550420168067226,0.8680851063829788
94,0.9680991299762721,0.8644957983193278,0.8680851063829788
95,0.966649090429739,0.8560924369747899,0.8680851063829788
96,0.9677036646453995,0.8550420168067226,0.8680851063829788
97,0.9673081993145267,0.8529411764705882,0.8680851063829788
98,0.9735038228315318,0.8581932773109243,0.8680851063829788
99,0.9758766148167677,0.8602941176470589,0.8680851063829788
100,0.975481149485895,0.865546218487395,0.8680851063829788
101,0.9742947534932771,0.8539915966386554,0.8680851063829788
102,0.9725810703928289,0.8487394957983193,0.8680851063829788
103,0.9671763775375692,0.8571428571428571,0.8680851063829788
104,0.9636171895597153,0.851890756302521,0.8680851063829788
105,0.9644081202214606,0.8539915966386554,0.8680851063829788
106,0.9688900606380174,0.8602941176470589,0.8680851063829788
107,0.9680991299762721,0.8529411764705882,0.8680851063829788
108,0.9719219615080411,0.8560924369747899,0.8680851063829788
109,0.9729765357237016,0.8686974789915967,0.8680851063829788
110,0.972844713946744,0.8571428571428571,0.8680851063829788
111,0.9753493277089376,0.8644957983193278,0.8680851063829788
112,0.9762720801476404,0.8686974789915967,0.8680851063829788
113,0.9756129712628526,0.865546218487395,0.8680851063829788
114,0.97521750593198,0.8613445378151261,0.8680851063829788
115,0.9753493277089376,0.8665966386554622,0.8680851063829788
116,0.9741629317163195,0.8602941176470589,0.8680851063829788
117,0.9733720010545742,0.8560924369747899,0.8680851063829788
118,0.9750856841550224,0.865546218487395,0.8680851063829788
119,0.9760084365937253,0.8592436974789915,0.8680851063829788
120,0.9698128130767203,0.8634453781512605,0.8680851063829788
121,0.9736356446084893,0.8623949579831933,0.8680851063829788
122,0.9735038228315318,0.8623949579831933,0.8680851063829788
123,0.9629580806749275,0.8602941176470589,0.8680851063829788
124,0.970471921961508,0.851890756302521,0.8680851063829788
125,0.9735038228315318,0.8686974789915967,0.8680851063829788
126,0.9737674663854469,0.8644957983193278,0.8680851063829788
127,0.9758766148167677,0.8602941176470589,0.8680851063829788
128,0.9749538623780648,0.8602941176470589,0.8680851063829788
129,0.9758766148167677,0.865546218487395,0.8680851063829788
130,0.97521750593198,0.8623949579831933,0.8680851063829788
131,0.97521750593198,0.8571428571428571,0.8680851063829788
132,0.9753493277089376,0.8613445378151261,0.8680851063829788
133,0.9746902188241497,0.8613445378151261,0.8680851063829788
134,0.9764039019245979,0.8550420168067226,0.8680851063829788
135,0.9777221196941734,0.8686974789915967,0.8680851063829788
136,0.9748220406011073,0.8623949579831933,0.8680851063829788
137,0.9750856841550224,0.8644957983193278,0.8680851063829788
138,0.9756129712628526,0.8634453781512605,0.8680851063829788
139,0.975481149485895,0.8623949579831933,0.8680851063829788
140,0.9753493277089376,0.8581932773109243,0.8680851063829788
141,0.9753493277089376,0.8623949579831933,0.8680851063829788
142,0.9758766148167677,0.8592436974789915,0.8680851063829788
143,0.9749538623780648,0.851890756302521,0.8680851063829788
144,0.9744265752702347,0.8560924369747899,0.8680851063829788
145,0.9749538623780648,0.8539915966386554,0.8680851063829788
146,0.9757447930398102,0.8539915966386554,0.8680851063829788
147,0.9769311890324281,0.8497899159663865,0.8680851063829788
148,0.9749538623780648,0.8487394957983193,0.8680851063829788
149,0.9750856841550224,0.8571428571428571,0.8680851063829788
150,0.9762720801476404,0.851890756302521,0.8680851063829788
151,0.9749538623780648,0.8560924369747899,0.8680851063829788
152,0.9746902188241497,0.8550420168067226,0.8680851063829788
153,0.9733720010545742,0.8539915966386554,0.8680851063829788
154,0.9741629317163195,0.8529411764705882,0.8680851063829788
155,0.9753493277089376,0.8550420168067226,0.8680851063829788
156,0.9757447930398102,0.8539915966386554,0.8680851063829788
157,0.9761402583706829,0.8613445378151261,0.8680851063829788
158,0.9773266543633008,0.8539915966386554,0.8680851063829788
159,0.9769311890324281,0.8539915966386554,0.8680851063829788
160,0.9769311890324281,0.8539915966386554,0.8680851063829788
161,0.9767993672554706,0.8550420168067226,0.8680851063829788
162,0.975481149485895,0.8581932773109243,0.8680851063829788
163,0.9753493277089376,0.8529411764705882,0.8680851063829788
164,0.9774584761402584,0.8539915966386554,0.8680851063829788
165,0.9767993672554706,0.851890756302521,0.8680851063829788
166,0.9773266543633008,0.8560924369747899,0.8680851063829788
167,0.977590297917216,0.8550420168067226,0.8680851063829788
168,0.9770630108093857,0.8560924369747899,0.8680851063829788
169,0.9766675454785131,0.8592436974789915,0.8680851063829788
170,0.9774584761402584,0.8560924369747899,0.8680851063829788
171,0.9783812285789613,0.8560924369747899,0.8680851063829788
172,0.9781175850250461,0.8592436974789915,0.8680851063829788
173,0.9769311890324281,0.8581932773109243,0.8680851063829788
174,0.9785130503559188,0.8539915966386554,0.8680851063829788
175,0.9782494068020037,0.8571428571428571,0.8680851063829788
176,0.9769311890324281,0.8539915966386554,0.8680851063829788
177,0.977853941471131,0.8550420168067226,0.8680851063829788
178,0.9777221196941734,0.8550420168067226,0.8680851063829788
179,0.977853941471131,0.8539915966386554,0.8680851063829788
180,0.977590297917216,0.8560924369747899,0.8680851063829788
181,0.9769311890324281,0.8602941176470589,0.8680851063829788
182,0.9781175850250461,0.8550420168067226,0.8680851063829788
183,0.9732401792776166,0.8581932773109243,0.8680851063829788
184,0.9745583970471922,0.8581932773109243,0.8680851063829788
185,0.9741629317163195,0.8613445378151261,0.8680851063829788
186,0.9765357237015555,0.8539915966386554,0.8680851063829788
187,0.9757447930398102,0.8571428571428571,0.8680851063829788
188,0.9774584761402584,0.8539915966386554,0.8680851063829788
189,0.9769311890324281,0.8476890756302521,0.8680851063829788
190,0.9781175850250461,0.8497899159663865,0.8680851063829788
191,0.9773266543633008,0.851890756302521,0.8680851063829788
192,0.9765357237015555,0.8497899159663865,0.8680851063829788
