Epoch,Train Accuracy,Validation Accuracy,Test Accuracy
139,0.9738992881624045,0.851890756302521,0.8702127659574468
140,0.9727128921697864,0.8539915966386554,0.8702127659574468
141,0.9699446348536779,0.8466386554621849,0.8702127659574468
142,0.9723174268389138,0.8455882352941176,0.8702127659574468
143,0.9746902188241497,0.851890756302521,0.8702127659574468
144,0.9733720010545742,0.8497899159663865,0.8702127659574468
145,0.9712628526232534,0.8466386554621849,0.8702127659574468
146,0.9740311099393619,0.8529411764705882,0.8702127659574468
147,0.9707355655154232,0.8466386554621849,0.8702127659574468
148,0.9744265752702347,0.8455882352941176,0.8702127659574468
149,0.9719219615080411,0.8455882352941176,0.8702127659574468
150,0.9748220406011073,0.8529411764705882,0.8702127659574468
151,0.9737674663854469,0.8529411764705882,0.8702127659574468
152,0.975481149485895,0.8529411764705882,0.8702127659574468
153,0.9749538623780648,0.8539915966386554,0.8702127659574468
154,0.9757447930398102,0.8497899159663865,0.8702127659574468
155,0.9761402583706829,0.8508403361344538,0.8702127659574468
156,0.9761402583706829,0.8560924369747899,0.8702127659574468
157,0.97521750593198,0.8529411764705882,0.8702127659574468
158,0.9760084365937253,0.8476890756302521,0.8702127659574468
159,0.9766675454785131,0.851890756302521,0.8702127659574468
160,0.9760084365937253,0.8560924369747899,0.8702127659574468
161,0.9760084365937253,0.8487394957983193,0.8702127659574468
162,0.9761402583706829,0.8550420168067226,0.8702127659574468
163,0.972844713946744,0.842436974789916,0.8702127659574468
164,0.9740311099393619,0.8487394957983193,0.8702127659574468
165,0.9727128921697864,0.8434873949579832,0.8702127659574468
166,0.9682309517532296,0.8466386554621849,0.8702127659574468
167,0.9715264961771685,0.8497899159663865,0.8702127659574468
168,0.972844713946744,0.8434873949579832,0.8702127659574468
169,0.9749538623780648,0.8445378151260504,0.8702127659574468
170,0.9727128921697864,0.8497899159663865,0.8702127659574468
171,0.9738992881624045,0.8497899159663865,0.8702127659574468
172,0.9760084365937253,0.8497899159663865,0.8702127659574468
173,0.9767993672554706,0.8476890756302521,0.8702127659574468
174,0.9771948325863432,0.8508403361344538,0.8702127659574468
175,0.9769311890324281,0.8508403361344538,0.8702127659574468
176,0.9765357237015555,0.8487394957983193,0.8702127659574468
177,0.977853941471131,0.8497899159663865,0.8702127659574468
178,0.9766675454785131,0.8476890756302521,0.8702127659574468
179,0.9779857632480886,0.8497899159663865,0.8702127659574468
180,0.9765357237015555,0.8476890756302521,0.8702127659574468
181,0.9779857632480886,0.8466386554621849,0.8702127659574468
182,0.9773266543633008,0.8445378151260504,0.8702127659574468
183,0.9757447930398102,0.851890756302521,0.8702127659574468
184,0.975481149485895,0.8487394957983193,0.8702127659574468
185,0.9756129712628526,0.8508403361344538,0.8702127659574468
186,0.9767993672554706,0.8550420168067226,0.8702127659574468
