Epoch,Train R$^2$,Validation R$^2$,Test R$^2$
57,0.8328365087509155,0.454744815826416,0.5143448710441589
58,0.8408197164535522,0.49949800968170166,0.5143448710441589
59,0.8488737940788269,0.45394206047058105,0.5143448710441589
60,0.8497238159179688,0.46298807859420776,0.5143448710441589
61,0.8509134650230408,0.4396594166755676,0.5143448710441589
62,0.8443055748939514,0.4802021384239197,0.5143448710441589
63,0.854117214679718,0.4539993405342102,0.5143448710441589
64,0.8529614210128784,0.4657890796661377,0.5143448710441589
65,0.8477063775062561,0.49492305517196655,0.5143448710441589
66,0.8464561700820923,0.47922295331954956,0.5143448710441589
67,0.8464511632919312,0.4783353805541992,0.5143448710441589
68,0.8369190692901611,0.46500927209854126,0.5143448710441589
69,0.8339927196502686,0.48758113384246826,0.5143448710441589
70,0.8339176177978516,0.5007030963897705,0.5143448710441589
71,0.8325508832931519,0.4601505398750305,0.5143448710441589
72,0.8313506245613098,0.45749974250793457,0.5143448710441589
73,0.834945559501648,0.48094916343688965,0.5143448710441589
74,0.8294181823730469,0.4676315188407898,0.5143448710441589
75,0.8269644975662231,0.47679316997528076,0.5143448710441589
76,0.8322492837905884,0.4800833463668823,0.5143448710441589
77,0.8297950625419617,0.46989190578460693,0.5143448710441589
78,0.8418107628822327,0.4553881883621216,0.5143448710441589
79,0.8406578898429871,0.4737759828567505,0.5143448710441589
80,0.8378587365150452,0.4998176693916321,0.5143448710441589
81,0.8538650274276733,0.5115270018577576,0.5143448710441589
82,0.8638616800308228,0.49245792627334595,0.5143448710441589
83,0.8493312001228333,0.5119675993919373,0.5143448710441589
84,0.8574379086494446,0.4960549473762512,0.5143448710441589
85,0.8440117835998535,0.4378414750099182,0.5143448710441589
86,0.8522986173629761,0.4993751049041748,0.5143448710441589
87,0.8514211177825928,0.5002140998840332,0.5143448710441589
88,0.8493858575820923,0.48019272089004517,0.5143448710441589
89,0.8589993715286255,0.4761406183242798,0.5143448710441589
90,0.8680375814437866,0.5134177207946777,0.5143448710441589
91,0.8789486289024353,0.4855083227157593,0.5143448710441589
92,0.8825109601020813,0.4810978174209595,0.5143448710441589
93,0.8667102456092834,0.4773761034011841,0.5143448710441589
94,0.8768745064735413,0.49235665798187256,0.5143448710441589
95,0.8800488114356995,0.4745904207229614,0.5143448710441589
96,0.8805269002914429,0.5019687414169312,0.5143448710441589
97,0.8542108535766602,0.46417832374572754,0.5143448710441589
98,0.8625856041908264,0.4241170287132263,0.5143448710441589
99,0.8599004745483398,0.44450628757476807,0.5143448710441589
100,0.8486278057098389,0.4918358325958252,0.5143448710441589
101,0.8559906482696533,0.47650301456451416,0.5143448710441589
102,0.8624500036239624,0.47709327936172485,0.5143448710441589
103,0.875328540802002,0.47424209117889404,0.5143448710441589
104,0.8822706341743469,0.49781686067581177,0.5143448710441589
105,0.8733203411102295,0.4993448257446289,0.5143448710441589
106,0.8931015729904175,0.49052882194519043,0.5143448710441589
107,0.903995931148529,0.5043931603431702,0.5143448710441589
108,0.9052760004997253,0.46822285652160645,0.5143448710441589
109,0.9099649786949158,0.48705267906188965,0.5143448710441589
110,0.9120486974716187,0.4936327338218689,0.5143448710441589
111,0.9101658463478088,0.47952377796173096,0.5143448710441589
112,0.9125224351882935,0.4904831051826477,0.5143448710441589
113,0.9126567244529724,0.5011099576950073,0.5143448710441589
114,0.9122413396835327,0.47127819061279297,0.5143448710441589
115,0.9131126403808594,0.4648568034172058,0.5143448710441589
116,0.9084877371788025,0.49101948738098145,0.5143448710441589
117,0.9050328135490417,0.4801781177520752,0.5143448710441589
118,0.9004557728767395,0.4744550585746765,0.5143448710441589
119,0.8805018663406372,0.47667932510375977,0.5143448710441589
120,0.8357720375061035,0.4547690749168396,0.5143448710441589
121,0.8385964035987854,0.4229887127876282,0.5143448710441589
122,0.8428829908370972,0.494931161403656,0.5143448710441589
123,0.8399574756622314,0.4654082655906677,0.5143448710441589
124,0.838629961013794,0.468583881855011,0.5143448710441589
125,0.8543229699134827,0.47588497400283813,0.5143448710441589
126,0.8793305158615112,0.47403842210769653,0.5143448710441589
127,0.8944399356842041,0.5030375719070435,0.5143448710441589
128,0.8994091153144836,0.48127037286758423,0.5143448710441589
129,0.9091922044754028,0.5000070929527283,0.5143448710441589
130,0.91378253698349,0.48958587646484375,0.5143448710441589
131,0.9135141372680664,0.517877995967865,0.5143448710441589
132,0.9173847436904907,0.5008615255355835,0.5143448710441589
133,0.9201791286468506,0.4978373050689697,0.5143448710441589
134,0.9164756536483765,0.48417943716049194,0.5143448710441589
135,0.9166496396064758,0.49148499965667725,0.5143448710441589
136,0.9162900447845459,0.4945274591445923,0.5143448710441589
137,0.9186784625053406,0.5036199688911438,0.5143448710441589
138,0.923370897769928,0.48951250314712524,0.5143448710441589
139,0.9234159588813782,0.479267418384552,0.5143448710441589
140,0.9262046813964844,0.4769461750984192,0.5143448710441589
141,0.9243343472480774,0.4836658835411072,0.5143448710441589
142,0.9249916672706604,0.483284056186676,0.5143448710441589
143,0.9259880185127258,0.5026284456253052,0.5143448710441589
144,0.9242976903915405,0.49855929613113403,0.5143448710441589
145,0.9246379733085632,0.4936078190803528,0.5143448710441589
146,0.9238321185112,0.4945756196975708,0.5143448710441589
147,0.9238899946212769,0.47386306524276733,0.5143448710441589
148,0.913428008556366,0.48129504919052124,0.5143448710441589
149,0.8710614442825317,0.4340372085571289,0.5143448710441589
150,0.847800076007843,0.4919664263725281,0.5143448710441589
151,0.8353409767150879,0.43413078784942627,0.5143448710441589
152,0.8534704446792603,0.4547353982925415,0.5143448710441589
153,0.8715347051620483,0.45008665323257446,0.5143448710441589
154,0.8921378254890442,0.4906240701675415,0.5143448710441589
155,0.9036163687705994,0.46648621559143066,0.5143448710441589
156,0.9164674282073975,0.47933775186538696,0.5143448710441589
157,0.9214581847190857,0.4732436537742615,0.5143448710441589
158,0.9219462871551514,0.4922723174095154,0.5143448710441589
159,0.9263923764228821,0.47922348976135254,0.5143448710441589
160,0.9280630350112915,0.4729345440864563,0.5143448710441589
161,0.9292226433753967,0.4666628837585449,0.5143448710441589
162,0.9294586181640625,0.47322481870651245,0.5143448710441589
163,0.9321069121360779,0.4906577467918396,0.5143448710441589
164,0.9335916042327881,0.4789862036705017,0.5143448710441589
165,0.9328950643539429,0.4948999285697937,0.5143448710441589
166,0.932489812374115,0.47440242767333984,0.5143448710441589
167,0.9356117844581604,0.4919968843460083,0.5143448710441589
168,0.9363405108451843,0.4921489357948303,0.5143448710441589
169,0.9367626905441284,0.4798199534416199,0.5143448710441589
170,0.933509886264801,0.46871405839920044,0.5143448710441589
171,0.9353518486022949,0.4720003604888916,0.5143448710441589
172,0.9317733645439148,0.480190634727478,0.5143448710441589
173,0.9330838918685913,0.4813563823699951,0.5143448710441589
174,0.9328431487083435,0.49034881591796875,0.5143448710441589
175,0.9339248538017273,0.48229146003723145,0.5143448710441589
176,0.9296179413795471,0.47800397872924805,0.5143448710441589
177,0.9248945116996765,0.4888051748275757,0.5143448710441589
178,0.9304229021072388,0.4933677911758423,0.5143448710441589
179,0.9344114661216736,0.48628926277160645,0.5143448710441589
180,0.9358323812484741,0.4879953861236572,0.5143448710441589
181,0.9369643926620483,0.4990386366844177,0.5143448710441589
182,0.9350120425224304,0.46418511867523193,0.5143448710441589
183,0.9315069913864136,0.49509429931640625,0.5143448710441589
184,0.9352740049362183,0.49483639001846313,0.5143448710441589
185,0.9365248680114746,0.4912183880805969,0.5143448710441589
186,0.937786340713501,0.48476678133010864,0.5143448710441589
187,0.9384411573410034,0.4746350646018982,0.5143448710441589
188,0.937383234500885,0.48279768228530884,0.5143448710441589
189,0.9358923435211182,0.46767282485961914,0.5143448710441589
190,0.9353055953979492,0.48291659355163574,0.5143448710441589
191,0.9362801313400269,0.48580503463745117,0.5143448710441589
192,0.9381614923477173,0.49043703079223633,0.5143448710441589
193,0.9336089491844177,0.47374409437179565,0.5143448710441589
194,0.9325578808784485,0.4791511297225952,0.5143448710441589
195,0.9354055523872375,0.48057347536087036,0.5143448710441589
196,0.9324907064437866,0.48596668243408203,0.5143448710441589
197,0.9332898259162903,0.5070099830627441,0.5143448710441589
198,0.9383727312088013,0.4930461049079895,0.5143448710441589
199,0.9403860569000244,0.48682647943496704,0.5143448710441589
200,0.9420231580734253,0.4929162859916687,0.5143448710441589
201,0.9433802366256714,0.4928273558616638,0.5143448710441589
202,0.9431025981903076,0.4935593605041504,0.5143448710441589
203,0.9442281126976013,0.4862331748008728,0.5143448710441589
204,0.9437419772148132,0.4919571876525879,0.5143448710441589
205,0.9443449974060059,0.48759186267852783,0.5143448710441589
206,0.9441050291061401,0.4993208646774292,0.5143448710441589
207,0.944707453250885,0.48655253648757935,0.5143448710441589
208,0.9454262256622314,0.49329674243927,0.5143448710441589
209,0.9451631903648376,0.4941943287849426,0.5143448710441589
210,0.9455482959747314,0.49164342880249023,0.5143448710441589
211,0.9456592202186584,0.4883488416671753,0.5143448710441589
